cycle,mode,tick_short_tripsmode
1711,trip_walking,nil
1712,trip_minibus,nil
1712,trip_bike,nil
1712,trip_walking,nil
1713,trip_minibus,nil
1713,trip_bike,nil
1713,trip_walking,nil
1714,trip_minibus,nil
1714,trip_bike,nil
1714,trip_walking,nil
1715,trip_minibus,nil
1715,trip_bike,nil
1715,trip_walking,nil
1716,trip_minibus,nil
1716,trip_bike,nil
1716,trip_walking,nil
1717,trip_minibus,nil
1717,trip_bike,nil
1717,trip_walking,nil
1718,trip_minibus,nil
1718,trip_bike,nil
1718,trip_walking,nil
1719,trip_minibus,nil
1719,trip_bike,nil
1719,trip_walking,nil
1720,trip_minibus,nil
1720,trip_bike,nil
1720,trip_walking,nil
1721,trip_minibus,nil
1721,trip_bike,nil
1721,trip_walking,nil
1722,trip_minibus,nil
1722,trip_bike,nil
1722,trip_walking,nil
1723,trip_minibus,nil
1723,trip_bike,nil
1723,trip_walking,nil
1724,trip_minibus,nil
1724,trip_bike,nil
1724,trip_walking,nil
1725,trip_minibus,nil
1725,trip_bike,nil
1725,trip_walking,nil
1726,trip_minibus,nil
1726,trip_bike,nil
1726,trip_walking,nil
1727,trip_minibus,nil
1727,trip_bike,nil
1727,trip_walking,nil
1728,trip_minibus,nil
1728,trip_bike,nil
1728,trip_walking,nil
1729,trip_minibus,nil
1729,trip_bike,nil
1729,trip_walking,nil
1730,trip_minibus,nil
1730,trip_bike,nil
1730,trip_walking,nil
1731,trip_minibus,nil
1731,trip_bike,nil
1731,trip_walking,nil
1732,trip_minibus,nil
1732,trip_bike,nil
1732,trip_walking,nil
1733,trip_minibus,nil
1733,trip_bike,nil
1733,trip_walking,nil
1734,trip_minibus,nil
1734,trip_bike,nil
1734,trip_walking,nil
1735,trip_minibus,nil
1735,trip_bike,nil
1735,trip_walking,nil
1736,trip_minibus,nil
1736,trip_bike,nil
1736,trip_walking,nil
1737,trip_minibus,nil
1737,trip_bike,nil
1737,trip_walking,nil
1738,trip_minibus,nil
1738,trip_bike,nil
1738,trip_walking,nil
1739,trip_minibus,nil
1739,trip_bike,nil
1739,trip_walking,nil
1740,trip_minibus,nil
1740,trip_bike,nil
1740,trip_walking,nil
1741,trip_minibus,nil
1741,trip_bike,nil
1741,trip_walking,nil
1742,trip_minibus,nil
1742,trip_bike,nil
1742,trip_walking,nil
1743,trip_minibus,nil
1743,trip_bike,nil
1743,trip_walking,nil
1744,trip_minibus,nil
1744,trip_bike,nil
1744,trip_walking,nil
1745,trip_minibus,nil
1745,trip_bike,nil
1745,trip_walking,nil
1746,trip_minibus,nil
1746,trip_bike,nil
1746,trip_walking,nil
1747,trip_minibus,nil
1747,trip_bike,nil
1747,trip_walking,nil
1748,trip_minibus,nil
1748,trip_bike,nil
1748,trip_walking,nil
1749,trip_minibus,nil
1749,trip_bike,nil
1749,trip_walking,nil
1750,trip_minibus,nil
1750,trip_bike,nil
1750,trip_walking,nil
1751,trip_minibus,nil
1751,trip_bike,nil
1751,trip_walking,nil
1752,trip_minibus,nil
1752,trip_bike,nil
1752,trip_walking,nil
1753,trip_minibus,nil
1753,trip_bike,nil
1753,trip_walking,nil
1754,trip_minibus,nil
1754,trip_bike,nil
1754,trip_walking,nil
1755,trip_minibus,nil
1755,trip_bike,nil
1755,trip_walking,nil
1756,trip_minibus,nil
1756,trip_bike,nil
1756,trip_walking,nil
1757,trip_minibus,nil
1757,trip_bike,nil
1757,trip_walking,nil
1758,trip_minibus,nil
1758,trip_bike,nil
1758,trip_walking,nil
1759,trip_minibus,nil
1759,trip_bike,nil
1759,trip_walking,nil
1760,trip_minibus,nil
1760,trip_bike,nil
1760,trip_walking,nil
1761,trip_minibus,nil
1761,trip_bike,nil
1761,trip_walking,nil
1762,trip_minibus,nil
1762,trip_bike,nil
1762,trip_walking,nil
1763,trip_minibus,nil
1763,trip_bike,nil
1763,trip_walking,nil
1764,trip_minibus,nil
1764,trip_bike,nil
1764,trip_walking,nil
1765,trip_minibus,nil
1765,trip_bike,nil
1765,trip_walking,nil
1766,trip_minibus,nil
1766,trip_bike,nil
1766,trip_walking,nil
1767,trip_minibus,nil
1767,trip_bike,nil
1767,trip_walking,nil
1768,trip_minibus,nil
1768,trip_bike,nil
1768,trip_walking,nil
1769,trip_minibus,nil
1769,trip_bike,nil
1769,trip_walking,nil
1770,trip_minibus,nil
1770,trip_bike,nil
1770,trip_walking,nil
1771,trip_minibus,nil
1771,trip_bike,nil
1771,trip_walking,nil
1772,trip_minibus,nil
1772,trip_bike,nil
1772,trip_walking,nil
1773,trip_minibus,nil
1773,trip_bike,nil
1773,trip_walking,nil
1774,trip_minibus,nil
1774,trip_bike,nil
1774,trip_walking,nil
1775,trip_minibus,nil
1775,trip_bike,nil
1775,trip_walking,nil
1776,trip_minibus,nil
1776,trip_bike,nil
1776,trip_walking,nil
1777,trip_minibus,nil
1777,trip_bike,nil
1777,trip_walking,nil
1778,trip_minibus,nil
1778,trip_bike,nil
1778,trip_walking,nil
1779,trip_minibus,nil
1779,trip_bike,nil
1779,trip_walking,nil
1780,trip_minibus,nil
1780,trip_bike,nil
1780,trip_walking,nil
1781,trip_minibus,nil
1781,trip_bike,nil
1781,trip_walking,nil
1782,trip_minibus,nil
1782,trip_bike,nil
1782,trip_walking,nil
1783,trip_minibus,nil
1783,trip_bike,nil
1783,trip_walking,nil
1784,trip_minibus,nil
1784,trip_bike,nil
1784,trip_walking,nil
1785,trip_minibus,nil
1785,trip_bike,nil
1785,trip_walking,nil
1786,trip_minibus,nil
1786,trip_bike,nil
1786,trip_walking,nil
1787,trip_minibus,nil
1787,trip_bike,nil
1787,trip_walking,nil
1788,trip_minibus,nil
1788,trip_bike,nil
1788,trip_walking,nil
1789,trip_minibus,nil
1789,trip_bike,nil
1789,trip_walking,nil
1790,trip_minibus,nil
1790,trip_bike,nil
1790,trip_walking,nil
1791,trip_minibus,nil
1791,trip_bike,nil
1791,trip_walking,nil
1792,trip_minibus,nil
1792,trip_bike,nil
1792,trip_walking,nil
1793,trip_minibus,nil
1793,trip_bike,nil
1793,trip_walking,nil
1794,trip_minibus,nil
1794,trip_bike,nil
1794,trip_walking,nil
1795,trip_minibus,nil
1795,trip_bike,nil
1795,trip_walking,nil
1796,trip_minibus,nil
1796,trip_bike,nil
1796,trip_walking,nil
1797,trip_minibus,nil
1797,trip_bike,nil
1797,trip_walking,nil
1798,trip_minibus,nil
1798,trip_bike,nil
1798,trip_walking,nil
1799,trip_minibus,nil
1799,trip_bike,nil
1799,trip_walking,nil
1800,trip_minibus,nil
1800,trip_bike,nil
1800,trip_walking,nil
1801,trip_minibus,nil
1801,trip_bike,nil
1801,trip_walking,nil
1802,trip_minibus,nil
1802,trip_bike,nil
1802,trip_walking,nil
1803,trip_minibus,nil
1803,trip_bike,nil
1803,trip_walking,nil
1804,trip_minibus,nil
1804,trip_bike,nil
1804,trip_walking,nil
1805,trip_minibus,nil
1805,trip_bike,nil
1805,trip_walking,nil
1806,trip_minibus,nil
1806,trip_bike,nil
1806,trip_walking,nil
1807,trip_minibus,nil
1807,trip_bike,nil
1807,trip_walking,nil
1808,trip_minibus,nil
1808,trip_bike,nil
1808,trip_walking,nil
1809,trip_minibus,nil
1809,trip_bike,nil
1809,trip_walking,nil
1810,trip_minibus,nil
1810,trip_bike,nil
1810,trip_walking,nil
1811,trip_minibus,nil
1811,trip_bike,nil
1811,trip_walking,nil
1812,trip_minibus,nil
1812,trip_bike,nil
1812,trip_walking,nil
1813,trip_minibus,nil
1813,trip_bike,nil
1813,trip_walking,nil
1814,trip_minibus,nil
1814,trip_bike,nil
1814,trip_walking,nil
1815,trip_minibus,nil
1815,trip_bike,nil
1815,trip_walking,nil
1816,trip_minibus,nil
1816,trip_bike,nil
1816,trip_walking,nil
1817,trip_minibus,nil
1817,trip_bike,nil
1817,trip_walking,nil
1818,trip_minibus,nil
1818,trip_bike,nil
1818,trip_walking,nil
1819,trip_minibus,nil
1819,trip_bike,nil
1819,trip_walking,nil
1820,trip_minibus,nil
1820,trip_bike,nil
1820,trip_walking,nil
1821,trip_minibus,nil
1821,trip_bike,nil
1821,trip_walking,nil
1822,trip_minibus,nil
1822,trip_bike,nil
1822,trip_walking,nil
1823,trip_minibus,nil
1823,trip_bike,nil
1823,trip_walking,nil
1824,trip_minibus,nil
1824,trip_bike,nil
1824,trip_walking,nil
1825,trip_minibus,nil
1825,trip_bike,nil
1825,trip_walking,nil
1826,trip_minibus,nil
1826,trip_bike,nil
1826,trip_walking,nil
1827,trip_minibus,nil
1827,trip_bike,nil
1827,trip_walking,nil
1828,trip_minibus,nil
1828,trip_bike,nil
1828,trip_walking,nil
1829,trip_minibus,nil
1829,trip_bike,nil
1829,trip_walking,nil
1830,trip_minibus,nil
1830,trip_bike,nil
1830,trip_walking,nil
1831,trip_minibus,nil
1831,trip_bike,nil
1831,trip_walking,nil
1832,trip_minibus,nil
1832,trip_bike,nil
1832,trip_walking,nil
1833,trip_minibus,nil
1833,trip_bike,nil
1833,trip_walking,nil
1834,trip_minibus,nil
1834,trip_bike,nil
1834,trip_walking,nil
1835,trip_minibus,nil
1835,trip_bike,nil
1835,trip_walking,nil
1836,trip_minibus,nil
1836,trip_bike,nil
1836,trip_walking,nil
1837,trip_minibus,nil
1837,trip_bike,nil
1837,trip_walking,nil
1838,trip_minibus,nil
1838,trip_bike,nil
1838,trip_walking,nil
1839,trip_minibus,nil
1839,trip_bike,nil
1839,trip_walking,nil
1840,trip_minibus,nil
1840,trip_bike,nil
1840,trip_walking,nil
1841,trip_minibus,nil
1841,trip_bike,nil
1841,trip_walking,nil
1842,trip_minibus,nil
1842,trip_bike,nil
1842,trip_walking,nil
1843,trip_minibus,nil
1843,trip_bike,nil
1843,trip_walking,nil
1844,trip_minibus,nil
1844,trip_bike,nil
1844,trip_walking,nil
1845,trip_minibus,nil
1845,trip_bike,nil
1845,trip_walking,nil
1846,trip_minibus,nil
1846,trip_bike,nil
1846,trip_walking,nil
1847,trip_minibus,nil
1847,trip_bike,nil
1847,trip_walking,nil
1848,trip_minibus,nil
1848,trip_bike,nil
1848,trip_walking,nil
1849,trip_minibus,nil
1849,trip_bike,nil
1849,trip_walking,nil
1850,trip_minibus,nil
1850,trip_bike,nil
1850,trip_walking,nil
1851,trip_minibus,nil
1851,trip_bike,nil
1851,trip_walking,nil
1852,trip_minibus,nil
1852,trip_bike,nil
1852,trip_walking,nil
1853,trip_minibus,nil
1853,trip_bike,nil
1853,trip_walking,nil
1854,trip_minibus,nil
1854,trip_bike,nil
1854,trip_walking,nil
1855,trip_minibus,nil
1855,trip_bike,nil
1855,trip_walking,nil
1856,trip_minibus,nil
1856,trip_bike,nil
1856,trip_walking,nil
1857,trip_minibus,nil
1857,trip_bike,nil
1857,trip_walking,nil
1858,trip_minibus,nil
1858,trip_bike,nil
1858,trip_walking,nil
1859,trip_minibus,nil
1859,trip_bike,nil
1859,trip_walking,nil
1860,trip_minibus,nil
1860,trip_bike,nil
1860,trip_walking,nil
1861,trip_minibus,nil
1861,trip_bike,nil
1861,trip_walking,nil
1862,trip_minibus,nil
1862,trip_bike,nil
1862,trip_walking,nil
1863,trip_minibus,nil
1863,trip_bike,nil
1863,trip_walking,nil
1864,trip_minibus,nil
1864,trip_bike,nil
1864,trip_walking,nil
1865,trip_minibus,nil
1865,trip_bike,nil
1865,trip_walking,nil
1866,trip_minibus,nil
1866,trip_bike,nil
1866,trip_walking,nil
1867,trip_minibus,nil
1867,trip_bike,nil
1867,trip_walking,nil
1868,trip_minibus,nil
1868,trip_bike,nil
1868,trip_walking,nil
1869,trip_minibus,nil
1869,trip_bike,nil
1869,trip_walking,nil
1870,trip_minibus,nil
1870,trip_bike,nil
1870,trip_walking,nil
1871,trip_minibus,nil
1871,trip_bike,nil
1871,trip_walking,nil
1872,trip_minibus,nil
1872,trip_bike,nil
1872,trip_walking,nil
1873,trip_minibus,nil
1873,trip_bike,nil
1873,trip_walking,nil
1874,trip_minibus,nil
1874,trip_bike,nil
1874,trip_walking,nil
1875,trip_minibus,nil
1875,trip_bike,nil
1875,trip_walking,nil
1876,trip_minibus,nil
1876,trip_bike,nil
1876,trip_walking,nil
1877,trip_minibus,nil
1877,trip_bike,nil
1877,trip_walking,nil
1878,trip_minibus,nil
1878,trip_bike,nil
1878,trip_walking,nil
1879,trip_minibus,nil
1879,trip_bike,nil
1879,trip_walking,nil
1880,trip_minibus,nil
1880,trip_bike,nil
1880,trip_walking,nil
1881,trip_minibus,nil
1881,trip_bike,nil
1881,trip_walking,nil
1882,trip_minibus,nil
1882,trip_bike,nil
1882,trip_walking,nil
1883,trip_minibus,nil
1883,trip_bike,nil
1883,trip_walking,nil
1884,trip_minibus,nil
1884,trip_bike,nil
1884,trip_walking,nil
1885,trip_minibus,nil
1885,trip_bike,nil
1885,trip_walking,nil
1886,trip_minibus,nil
1886,trip_bike,nil
1886,trip_walking,nil
1887,trip_minibus,nil
1887,trip_bike,nil
1887,trip_walking,nil
1888,trip_minibus,nil
1888,trip_bike,nil
1888,trip_walking,nil
1889,trip_minibus,nil
1889,trip_bike,nil
1889,trip_walking,nil
1890,trip_minibus,nil
1890,trip_bike,nil
1890,trip_walking,nil
1891,trip_minibus,nil
1891,trip_bike,nil
1891,trip_walking,nil
1892,trip_minibus,nil
1892,trip_bike,nil
1892,trip_walking,nil
1893,trip_minibus,nil
1893,trip_bike,nil
1893,trip_walking,nil
1894,trip_minibus,nil
1894,trip_bike,nil
1894,trip_walking,nil
1895,trip_minibus,nil
1895,trip_bike,nil
1895,trip_walking,nil
1896,trip_minibus,nil
1896,trip_bike,nil
1896,trip_walking,nil
1897,trip_minibus,nil
1897,trip_bike,nil
1897,trip_walking,nil
1898,trip_minibus,nil
1898,trip_bike,nil
1898,trip_walking,nil
1899,trip_minibus,nil
1899,trip_bike,nil
1899,trip_walking,nil
1900,trip_minibus,nil
1900,trip_bike,nil
1900,trip_walking,nil
1901,trip_minibus,nil
1901,trip_bike,nil
1901,trip_walking,nil
1902,trip_minibus,nil
1902,trip_bike,nil
1902,trip_walking,nil
1903,trip_minibus,nil
1903,trip_bike,nil
1903,trip_walking,nil
1904,trip_minibus,nil
1904,trip_bike,nil
1904,trip_walking,nil
1905,trip_minibus,nil
1905,trip_bike,nil
1905,trip_walking,nil
1906,trip_minibus,nil
1906,trip_bike,nil
1906,trip_walking,nil
1907,trip_minibus,nil
1907,trip_bike,nil
1907,trip_walking,nil
1908,trip_minibus,nil
1908,trip_bike,nil
1908,trip_walking,nil
1909,trip_minibus,nil
1909,trip_bike,nil
1909,trip_walking,nil
1910,trip_minibus,nil
1910,trip_bike,nil
1910,trip_walking,nil
1911,trip_minibus,nil
1911,trip_bike,nil
1911,trip_walking,nil
1912,trip_minibus,nil
1912,trip_bike,nil
1912,trip_walking,nil
1913,trip_minibus,nil
1913,trip_bike,nil
1913,trip_walking,nil
1914,trip_minibus,nil
1914,trip_bike,nil
1914,trip_walking,nil
1915,trip_minibus,nil
1915,trip_bike,nil
1915,trip_walking,nil
1916,trip_minibus,nil
1916,trip_bike,nil
1916,trip_walking,nil
1917,trip_minibus,nil
1917,trip_bike,nil
1917,trip_walking,nil
1918,trip_minibus,nil
1918,trip_bike,nil
1918,trip_walking,nil
1919,trip_minibus,nil
1919,trip_bike,nil
1919,trip_walking,nil
1920,trip_minibus,nil
1920,trip_bike,nil
1920,trip_walking,nil
1921,trip_minibus,nil
1921,trip_bike,nil
1921,trip_walking,nil
1922,trip_minibus,nil
1922,trip_bike,nil
1922,trip_walking,nil
1923,trip_minibus,nil
1923,trip_bike,nil
1923,trip_walking,nil
1924,trip_minibus,nil
1924,trip_bike,nil
1924,trip_walking,nil
1925,trip_minibus,nil
1925,trip_bike,nil
1925,trip_walking,nil
1926,trip_minibus,nil
1926,trip_bike,nil
1926,trip_walking,nil
1927,trip_minibus,nil
1927,trip_bike,nil
1927,trip_walking,nil
1928,trip_minibus,nil
1928,trip_bike,nil
1928,trip_walking,nil
1929,trip_minibus,nil
1929,trip_bike,nil
1929,trip_walking,nil
1930,trip_minibus,nil
1930,trip_bike,nil
1930,trip_walking,nil
1931,trip_minibus,nil
1931,trip_bike,nil
1931,trip_walking,nil
1932,trip_minibus,nil
1932,trip_bike,nil
1932,trip_walking,nil
1933,trip_minibus,nil
1933,trip_bike,nil
1933,trip_walking,nil
1934,trip_minibus,nil
1934,trip_bike,nil
1934,trip_walking,nil
1935,trip_minibus,nil
1935,trip_bike,nil
1935,trip_walking,nil
1936,trip_minibus,nil
1936,trip_bike,nil
1936,trip_walking,nil
1937,trip_minibus,nil
1937,trip_bike,nil
1937,trip_walking,nil
1938,trip_minibus,nil
1938,trip_bike,nil
1938,trip_walking,nil
1939,trip_minibus,nil
1939,trip_bike,nil
1939,trip_walking,nil
1940,trip_minibus,nil
1940,trip_bike,nil
1940,trip_walking,nil
1941,trip_minibus,nil
1941,trip_bike,nil
1941,trip_walking,nil
1942,trip_minibus,nil
1942,trip_bike,nil
1942,trip_walking,nil
1943,trip_minibus,nil
1943,trip_bike,nil
1943,trip_walking,nil
1944,trip_minibus,nil
1944,trip_bike,nil
1944,trip_walking,nil
1945,trip_minibus,nil
1945,trip_bike,nil
1945,trip_walking,nil
1946,trip_minibus,nil
1946,trip_bike,nil
1946,trip_walking,nil
1947,trip_minibus,nil
1947,trip_bike,nil
1947,trip_walking,nil
1948,trip_minibus,nil
1948,trip_bike,nil
1948,trip_walking,nil
1949,trip_minibus,nil
1949,trip_bike,nil
1949,trip_walking,nil
1950,trip_minibus,nil
1950,trip_bike,nil
1950,trip_walking,nil
1951,trip_minibus,nil
1951,trip_bike,nil
1951,trip_walking,nil
1952,trip_minibus,nil
1952,trip_bike,nil
1952,trip_walking,nil
1953,trip_minibus,nil
1953,trip_bike,nil
1953,trip_walking,nil
1954,trip_minibus,nil
1954,trip_bike,nil
1954,trip_walking,nil
1955,trip_minibus,nil
1955,trip_bike,nil
1955,trip_walking,nil
1956,trip_minibus,nil
1956,trip_bike,nil
1956,trip_walking,nil
1957,trip_minibus,nil
1957,trip_bike,nil
1957,trip_walking,nil
1958,trip_minibus,nil
1958,trip_bike,nil
1958,trip_walking,nil
1959,trip_minibus,nil
1959,trip_bike,nil
1959,trip_walking,nil
1960,trip_minibus,nil
1960,trip_bike,nil
1960,trip_walking,nil
1961,trip_minibus,nil
1961,trip_bike,nil
1961,trip_walking,nil
1962,trip_minibus,nil
1962,trip_bike,nil
1962,trip_walking,nil
1963,trip_minibus,nil
1963,trip_bike,nil
1963,trip_walking,nil
1964,trip_minibus,nil
1964,trip_bike,nil
1964,trip_walking,nil
1965,trip_minibus,nil
1965,trip_bike,nil
1965,trip_walking,nil
1966,trip_minibus,nil
1966,trip_bike,nil
1966,trip_walking,nil
1967,trip_minibus,nil
1967,trip_bike,nil
1967,trip_walking,nil
1968,trip_minibus,nil
1968,trip_bike,nil
1968,trip_walking,nil
1969,trip_minibus,nil
1969,trip_bike,nil
1969,trip_walking,nil
1970,trip_minibus,nil
1970,trip_bike,nil
1970,trip_walking,nil
1971,trip_minibus,nil
1971,trip_bike,nil
1971,trip_walking,nil
1972,trip_minibus,nil
1972,trip_bike,nil
1972,trip_walking,nil
1973,trip_minibus,nil
1973,trip_bike,nil
1973,trip_walking,nil
1974,trip_minibus,nil
1974,trip_bike,nil
1974,trip_walking,nil
1975,trip_minibus,nil
1975,trip_bike,nil
1975,trip_walking,nil
1976,trip_minibus,nil
1976,trip_bike,nil
1976,trip_walking,nil
1977,trip_minibus,nil
1977,trip_bike,nil
1977,trip_walking,nil
1978,trip_minibus,nil
1978,trip_bike,nil
1978,trip_walking,nil
1979,trip_minibus,nil
1979,trip_bike,nil
1979,trip_walking,nil
1980,trip_minibus,nil
1980,trip_bike,nil
1980,trip_walking,nil
1981,trip_minibus,nil
1981,trip_bike,nil
1981,trip_walking,nil
1982,trip_minibus,nil
1982,trip_bike,nil
1982,trip_walking,nil
1983,trip_minibus,nil
1983,trip_bike,nil
1983,trip_walking,nil
1984,trip_minibus,nil
1984,trip_bike,nil
1984,trip_walking,nil
1985,trip_minibus,nil
1985,trip_bike,nil
1985,trip_walking,nil
1986,trip_minibus,nil
1986,trip_bike,nil
1986,trip_walking,nil
1987,trip_minibus,nil
1987,trip_bike,nil
1987,trip_walking,nil
1988,trip_minibus,nil
1988,trip_bike,nil
1988,trip_walking,nil
1989,trip_minibus,nil
1989,trip_bike,nil
1989,trip_walking,nil
1990,trip_minibus,nil
1990,trip_bike,nil
1990,trip_walking,nil
1991,trip_minibus,nil
1991,trip_bike,nil
1991,trip_walking,nil
1992,trip_minibus,nil
1992,trip_bike,nil
1992,trip_walking,nil
1993,trip_minibus,nil
1993,trip_bike,nil
1993,trip_walking,nil
1994,trip_minibus,nil
1994,trip_bike,nil
1994,trip_walking,nil
1995,trip_minibus,nil
1995,trip_bike,nil
1995,trip_walking,nil
1996,trip_minibus,nil
1996,trip_bike,nil
1996,trip_walking,nil
1997,trip_minibus,nil
1997,trip_bike,nil
1997,trip_walking,nil
1998,trip_minibus,nil
1998,trip_bike,nil
1998,trip_walking,nil
1999,trip_minibus,nil
1999,trip_bike,nil
1999,trip_walking,nil
2000,trip_minibus,nil
2000,trip_bike,nil
2000,trip_walking,nil
2001,trip_minibus,nil
2001,trip_bike,nil
2001,trip_walking,nil
2002,trip_minibus,nil
2002,trip_bike,nil
2002,trip_walking,nil
2003,trip_minibus,nil
2003,trip_bike,nil
2003,trip_walking,nil
2004,trip_minibus,nil
2004,trip_bike,nil
2004,trip_walking,nil
2005,trip_minibus,nil
2005,trip_bike,nil
2005,trip_walking,nil
2006,trip_minibus,nil
2006,trip_bike,nil
2006,trip_walking,nil
2007,trip_minibus,nil
2007,trip_bike,nil
2007,trip_walking,nil
2008,trip_minibus,nil
2008,trip_bike,nil
2008,trip_walking,nil
2009,trip_minibus,nil
2009,trip_bike,nil
2009,trip_walking,nil
2010,trip_minibus,nil
2010,trip_bike,nil
2010,trip_walking,nil
2011,trip_minibus,nil
2011,trip_bike,nil
2011,trip_walking,nil
2012,trip_minibus,nil
2012,trip_bike,nil
2012,trip_walking,nil
2013,trip_minibus,nil
2013,trip_bike,nil
2013,trip_walking,nil
2014,trip_minibus,nil
2014,trip_bike,nil
2014,trip_walking,nil
2015,trip_minibus,nil
2015,trip_bike,nil
2015,trip_walking,nil
2016,trip_minibus,nil
2016,trip_bike,nil
2016,trip_walking,nil
2017,trip_minibus,nil
2017,trip_bike,nil
2017,trip_walking,nil
2018,trip_minibus,nil
2018,trip_bike,nil
2018,trip_walking,nil
2019,trip_minibus,nil
2019,trip_bike,nil
2019,trip_walking,nil
2020,trip_minibus,nil
2020,trip_bike,nil
2020,trip_walking,nil
2021,trip_minibus,nil
2021,trip_bike,nil
2021,trip_walking,nil
2022,trip_minibus,nil
2022,trip_bike,nil
2022,trip_walking,nil
2023,trip_minibus,nil
2023,trip_bike,nil
2023,trip_walking,nil
2024,trip_minibus,nil
2024,trip_bike,nil
2024,trip_walking,nil
2025,trip_minibus,nil
2025,trip_bike,nil
2025,trip_walking,nil
2026,trip_minibus,nil
2026,trip_bike,nil
2026,trip_walking,nil
2027,trip_minibus,nil
2027,trip_bike,nil
2027,trip_walking,nil
2028,trip_minibus,nil
2028,trip_bike,nil
2028,trip_walking,nil
2029,trip_minibus,nil
2029,trip_bike,nil
2029,trip_walking,nil
2030,trip_minibus,nil
2030,trip_bike,nil
2030,trip_walking,nil
2031,trip_minibus,nil
2031,trip_bike,nil
2031,trip_walking,nil
2032,trip_minibus,nil
2032,trip_bike,nil
2032,trip_walking,nil
2033,trip_minibus,nil
2033,trip_bike,nil
2033,trip_walking,nil
2034,trip_minibus,nil
2034,trip_bike,nil
2034,trip_walking,nil
2035,trip_minibus,nil
2035,trip_bike,nil
2035,trip_walking,nil
2036,trip_minibus,nil
2036,trip_bike,nil
2036,trip_walking,nil
2037,trip_minibus,nil
2037,trip_bike,nil
2037,trip_walking,nil
2038,trip_minibus,nil
2038,trip_bike,nil
2038,trip_walking,nil
2039,trip_minibus,nil
2039,trip_bike,nil
2039,trip_walking,nil
2040,trip_minibus,nil
2040,trip_bike,nil
2040,trip_walking,nil
2041,trip_minibus,nil
2041,trip_bike,nil
2041,trip_walking,nil
2042,trip_minibus,nil
2042,trip_bike,nil
2042,trip_walking,nil
2043,trip_minibus,nil
2043,trip_bike,nil
2043,trip_walking,nil
2044,trip_minibus,nil
2044,trip_bike,nil
2044,trip_walking,nil
2045,trip_minibus,nil
2045,trip_bike,nil
2045,trip_walking,nil
2046,trip_minibus,nil
2046,trip_bike,nil
2046,trip_walking,nil
2047,trip_minibus,nil
2047,trip_bike,nil
2047,trip_walking,nil
2048,trip_minibus,nil
2048,trip_bike,nil
2048,trip_walking,nil
2049,trip_minibus,nil
2049,trip_bike,nil
2049,trip_walking,nil
2050,trip_minibus,nil
2050,trip_bike,nil
2050,trip_walking,nil
2051,trip_minibus,nil
2051,trip_bike,nil
2051,trip_walking,nil
2052,trip_minibus,nil
2052,trip_bike,nil
2052,trip_walking,nil
2053,trip_minibus,nil
2053,trip_bike,nil
2053,trip_walking,nil
2054,trip_minibus,nil
2054,trip_bike,nil
2054,trip_walking,nil
2055,trip_minibus,nil
2055,trip_bike,nil
2055,trip_walking,nil
2056,trip_minibus,nil
2056,trip_bike,nil
2056,trip_walking,nil
2057,trip_minibus,nil
2057,trip_bike,nil
2057,trip_walking,nil
2058,trip_minibus,nil
2058,trip_bike,nil
2058,trip_walking,nil
2059,trip_minibus,nil
2059,trip_bike,nil
2059,trip_walking,nil
2060,trip_minibus,nil
2060,trip_bike,nil
2060,trip_walking,nil
2061,trip_minibus,nil
2061,trip_bike,nil
2061,trip_walking,nil
2062,trip_minibus,nil
2062,trip_bike,nil
2062,trip_walking,nil
2063,trip_minibus,nil
2063,trip_bike,nil
2063,trip_walking,nil
2064,trip_minibus,nil
2064,trip_bike,nil
2064,trip_walking,nil
2065,trip_minibus,nil
2065,trip_bike,nil
2065,trip_walking,nil
2066,trip_minibus,nil
2066,trip_bike,nil
2066,trip_walking,nil
2067,trip_minibus,nil
2067,trip_bike,nil
2067,trip_walking,nil
2068,trip_minibus,nil
2068,trip_bike,nil
2068,trip_walking,nil
2069,trip_minibus,nil
2069,trip_bike,nil
2069,trip_walking,nil
2070,trip_minibus,nil
2070,trip_bike,nil
2070,trip_walking,nil
2071,trip_minibus,nil
2071,trip_bike,nil
2071,trip_walking,nil
2072,trip_minibus,nil
2072,trip_bike,nil
2072,trip_walking,nil
2073,trip_minibus,nil
2073,trip_bike,nil
2073,trip_walking,nil
2074,trip_minibus,nil
2074,trip_bike,nil
2074,trip_walking,nil
2075,trip_minibus,nil
2075,trip_bike,nil
2075,trip_walking,nil
2076,trip_minibus,nil
2076,trip_bike,nil
2076,trip_walking,nil
2077,trip_minibus,nil
2077,trip_bike,nil
2077,trip_walking,nil
2078,trip_minibus,nil
2078,trip_bike,nil
2078,trip_walking,nil
2079,trip_minibus,nil
2079,trip_bike,nil
2079,trip_walking,nil
2080,trip_minibus,nil
2080,trip_bike,nil
2080,trip_walking,nil
2081,trip_minibus,nil
2081,trip_bike,nil
2081,trip_walking,nil
2082,trip_minibus,nil
2082,trip_bike,nil
2082,trip_walking,nil
2083,trip_minibus,nil
2083,trip_bike,nil
2083,trip_walking,nil
2084,trip_minibus,nil
2084,trip_bike,nil
2084,trip_walking,nil
2085,trip_minibus,nil
2085,trip_bike,nil
2085,trip_walking,nil
2086,trip_minibus,nil
2086,trip_bike,nil
2086,trip_walking,nil
2087,trip_minibus,nil
2087,trip_bike,nil
2087,trip_walking,nil
2088,trip_minibus,nil
2088,trip_bike,nil
2088,trip_walking,nil
2089,trip_minibus,nil
